img,cond,round,env,rng0,bear0,px0,vis0,col0,shape0,rng1,bear1,px1,vis1,col1,shape1,rng2,bear2,px2,vis2,col2,shape2,rng3,bear3,px3,vis3,col3,shape3
img/r08_allred_012.png,allred,8,12,2.2458,23.939,52.74,1,red,sphere,5.9548,18.782,66.61,1,red,cube,3.7483,10.742,86.68,1,red,sphere,4.2148,15.98,73.78,1,red,cube
img/r08_allred_013.png,allred,8,13,1.6614,15.098,75.99,1,red,sphere,2.9423,20.522,62.04,1,red,cube,4.4338,32.411,27.26,1,red,sphere,4.0631,7.637,94.1,1,red,cube
img/r08_allred_014.png,allred,8,14,4.6234,12.73,81.85,1,red,sphere,1.3416,-29.339,187.02,1,red,cube,3.2464,-17.166,153.23,1,red,sphere,5.1286,-7.842,130.38,1,red,cube
img/r08_allred_015.png,allred,8,15,5.4721,-25.35,175.24,1,red,sphere,3.2018,18.005,68.62,1,red,cube,4.1824,-27.3,180.89,1,red,sphere,6.1733,-2.004,116.67,1,red,cube
img/r08_allred_016.png,allred,8,16,1.9466,31.519,30.15,1,red,sphere,6.1005,-20.727,162.51,1,red,cube,2.7474,20.002,63.41,1,red,sphere,5.601,6.645,96.45,1,red,cube
img/r08_allred_017.png,allred,8,17,3.9439,-6.061,126.17,1,red,sphere,4.5324,-28.019,183.03,1,red,cube,3.4266,-9.599,134.57,1,red,sphere,5.4628,-12.596,141.82,1,red,cube
img/r08_allred_018.png,allred,8,18,5.9342,16.371,72.79,1,red,sphere,3.8168,-28.526,184.55,1,red,cube,4.6199,2.583,105.98,1,red,sphere,4.1057,31.5,30.21,1,red,cube
img/r08_allred_019.png,allred,8,19,5.8806,32.566,26.75,1,red,sphere,4.4891,-4.514,122.54,1,red,cube,3.1843,-23.767,170.78,1,red,sphere,1.3942,21.487,59.46,1,red,cube
img/r08_allred_020.png,allred,8,20,2.6109,-23.741,170.71,1,red,sphere,5.1754,25.15,49.33,1,red,cube,5.3891,15.525,74.92,1,red,sphere,4.8116,33.464,23.78,1,red,cube
img/r08_allred_021.png,allred,8,21,5.2258,-5.243,124.25,1,red,sphere,3.2859,24.082,52.34,1,red,cube,4.9126,1.613,108.24,1,red,sphere,6.0553,-34.671,204.32,1,red,cube
img/r08_allred_022.png,allred,8,22,4.0467,13.621,79.66,1,red,sphere,2.5086,10.718,86.74,1,red,cube,1.4331,0.178,111.59,1,red,sphere,3.4643,24.284,51.78,1,red,cube
img/r08_allred_023.png,allred,8,23,4.2065,-34.226,202.8,1,red,sphere,5.1864,-14.206,145.79,1,red,cube,1.8061,16.751,71.83,1,red,sphere,3.2216,-28.712,185.11,1,red,cube
img/r08_allred_024.png,allred,8,24,3.7299,-11.13,138.26,1,red,sphere,2.3462,0.982,109.71,1,red,cube,4.1923,-34.443,203.54,1,red,sphere,2.2548,-17.746,154.72,1,red,cube
img/r08_allred_025.png,allred,8,25,2.8271,-0.288,112.67,1,red,sphere,5.4441,6.319,97.22,1,red,cube,3.8336,15.769,74.31,1,red,sphere,3.4239,-5.478,124.8,1,red,cube
img/r08_allred_026.png,allred,8,26,5.9857,-25.919,176.87,1,red,sphere,1.5323,0.821,110.09,1,red,cube,2.6452,-22.729,167.91,1,red,sphere,5.3729,-34.505,203.75,1,red,cube
img/r08_allred_027.png,allred,8,27,6.4747,-1.11,114.59,1,red,sphere,2.0828,34.922,18.81,1,red,cube,2.5806,10.858,86.4,1,red,sphere,1.3277,-12.849,142.45,1,red,cube
img/r08_allred_028.png,allred,8,28,3.7772,18.841,66.46,1,red,sphere,4.9807,23.479,54.02,1,red,cube,5.8808,0.182,111.58,1,red,sphere,1.3014,34.62,19.85,1,red,cube
img/r08_allred_029.png,allred,8,29,5.7267,-32.165,195.94,1,red,sphere,4.9326,-15.434,148.85,1,red,cube,3.4092,8.265,92.61,1,red,sphere,3.8969,22.268,57.35,1,red,cube
img/r08_allred_030.png,allred,8,30,1.6875,4.743,100.92,1,red,sphere,2.8635,-17.145,153.18,1,red,cube,3.0004,-5.271,124.32,1,red,sphere,3.2278,23.105,55.05,1,red,cube
img/r08_allred_031.png,allred,8,31,2.442,33.013,25.28,1,red,sphere,2.8921,-7.943,130.62,1,red,cube,6.1041,5.535,99.07,1,red,sphere,1.7753,-14.937,147.61,1,red,cube
img/r08_allred_032.png,allred,8,32,6.4275,28.886,38.36,1,red,sphere,3.9857,2.113,107.08,1,red,cube,5.998,-26.613,178.88,1,red,sphere,5.8392,-32.633,197.47,1,red,cube
img/r08_allred_033.png,allred,8,33,3.2485,-10.159,135.92,1,red,sphere,5.7166,-22.705,167.85,1,red,cube,2.2413,-29.159,186.47,1,red,sphere,6.3817,4.456,101.6,1,red,cube
img/r08_allred_034.png,allred,8,34,5.1162,28.245,40.29,1,red,sphere,5.6621,-5.959,125.93,1,red,cube,6.3607,-22.806,168.12,1,red,sphere,3.6739,3.807,103.12,1,red,cube
img/r08_allred_035.png,allred,8,35,2.6338,20.946,60.91,1,red,sphere,4.8313,22.488,56.75,1,red,cube,2.0438,28.38,39.89,1,red,sphere,5.0587,-0.117,112.27,1,red,cube
img/r08_allred_036.png,allred,8,36,3.954,25.861,47.3,1,red,sphere,3.4704,-29.15,186.45,1,red,cube,2.1839,-9.53,134.41,1,red,sphere,3.5942,7.118,95.33,1,red,cube
img/r08_allred_037.png,allred,8,37,4.922,0.07,111.84,1,red,sphere,3.8038,16.641,72.1,1,red,cube,2.5514,-17.947,155.23,1,red,sphere,4.9907,-24.244,172.11,1,red,cube
img/r08_allred_038.png,allred,8,38,5.0829,26.364,45.85,1,red,sphere,6.3017,13.351,80.32,1,red,cube,3.2524,-5.454,124.74,1,red,sphere,5.079,-23.098,168.93,1,red,cube
img/r08_allred_039.png,allred,8,39,1.374,-5.942,125.89,1,red,sphere,1.3314,19.01,66.02,1,red,cube,5.244,-28.154,183.43,1,red,sphere,2.3739,9.485,89.7,1,red,cube
img/r08_allred_040.png,allred,8,40,3.4679,-27.216,180.64,1,red,sphere,2.3848,-34.226,202.8,1,red,cube,6.2399,31.128,31.39,1,red,sphere,6.0601,26.444,45.61,1,red,cube
img/r08_allred_041.png,allred,8,41,2.2075,9.123,90.57,1,red,sphere,6.154,-14.462,146.42,1,red,cube,2.8227,28.965,38.12,1,red,sphere,5.1334,19.719,64.16,1,red,cube
img/r08_allred_042.png,allred,8,42,2.7695,27.003,43.98,1,red,sphere,6.4125,-26.176,177.61,1,red,cube,4.8038,31.257,30.98,1,red,sphere,3.0293,9.502,89.66,1,red,cube
img/r08_allred_043.png,allred,8,43,5.9733,-34.862,204.98,1,red,sphere,5.4313,-30.033,189.16,1,red,cube,6.3946,-23.44,169.87,1,red,sphere,2.1917,31.094,31.5,1,red,cube
img/r08_allred_044.png,allred,8,44,2.4378,0.974,109.73,1,red,sphere,1.8181,29.69,35.9,1,red,cube,2.0855,-34.785,204.72,1,red,sphere,3.2188,-34.025,202.12,1,red,cube
img/r08_allred_045.png,allred,8,45,5.7425,30.544,33.24,1,red,sphere,4.0442,-1.025,114.39,1,red,cube,4.3535,-18.33,156.22,1,red,sphere,3.1212,18.738,66.72,1,red,cube
img/r08_allred_046.png,allred,8,46,6.0024,-24.529,172.91,1,red,sphere,4.8974,-32.818,198.08,1,red,cube,2.9047,7.095,95.39,1,red,sphere,6.4885,5.186,99.89,1,red,cube
img/r08_allred_047.png,allred,8,47,2.3819,32.626,26.55,1,red,sphere,3.704,21.826,58.54,1,red,cube,3.2162,-0.985,114.29,1,red,sphere,3.0402,24.777,50.39,1,red,cube
img/r08_allred_048.png,allred,8,48,4.1886,-7.881,130.48,1,red,sphere,6.4108,-6.396,126.96,1,red,cube,4.8226,5.077,100.14,1,red,sphere,1.3193,30.592,33.09,1,red,cube
img/r08_allred_049.png,allred,8,49,5.6132,16.377,72.77,1,red,sphere,6.4205,-26.784,179.38,1,red,cube,2.433,27.567,42.32,1,red,sphere,1.6342,-29.223,186.67,1,red,cube
img/r08_allred_050.png,allred,8,50,2.331,8.231,92.69,1,red,sphere,6.1824,0.455,110.94,1,red,cube,5.2057,4.335,101.88,1,red,sphere,5.3036,18.38,67.65,1,red,cube
img/r08_allred_051.png,allred,8,51,1.3574,18.347,67.74,1,red,sphere,5.7267,-1.257,114.93,1,red,cube,4.6347,-2.639,118.15,1,red,sphere,4.0066,-34.935,205.24,1,red,cube
img/r08_allred_052.png,allred,8,52,6.0639,-26.104,177.4,1,red,sphere,3.0317,-17.891,155.09,1,red,cube,3.2116,-0.603,113.41,1,red,sphere,5.7666,-12.714,142.11,1,red,cube
img/r08_allred_053.png,allred,8,53,4.1794,-16.48,151.49,1,red,sphere,4.4377,0.149,111.65,1,red,cube,4.4441,33.225,24.57,1,red,sphere,3.2665,-24.996,174.23,1,red,cube
img/r08_allred_054.png,allred,8,54,5.2645,-25.772,176.45,1,red,sphere,1.9354,1.194,109.22,1,red,cube,3.5381,-15.515,149.05,1,red,sphere,5.7893,-16.28,150.98,1,red,cube
img/r08_allred_055.png,allred,8,55,2.0276,-2.271,117.29,1,red,sphere,5.7511,16.475,72.53,1,red,cube,1.3216,-2.174,117.07,1,red,sphere,1.5132,-33.741,201.16,1,red,cube
img/r08_allred_056.png,allred,8,56,5.4751,-24.804,173.69,1,red,sphere,4.2814,20.817,61.25,1,red,cube,1.4289,3.075,104.83,1,red,sphere,6.3147,24.091,52.32,1,red,cube
img/r08_allred_057.png,allred,8,57,1.6928,-9.143,133.48,1,red,sphere,3.5736,-5.727,125.39,1,red,cube,5.2334,17.362,70.27,1,red,sphere,4.1521,-13.24,143.41,1,red,cube
img/r08_allred_058.png,allred,8,58,5.9892,-6.885,128.12,1,red,sphere,1.878,12.916,81.39,1,red,cube,2.7406,-7.525,129.63,1,red,sphere,1.342,2.992,105.02,1,red,cube
img/r08_allred_059.png,allred,8,59,4.047,-31.086,192.47,1,red,sphere,4.0142,-10.916,137.74,1,red,cube,2.4367,9.31,90.12,1,red,sphere,4.4793,23.145,54.94,1,red,cube
img/r08_allred_060.png,allred,8,60,3.7384,-10.751,137.34,1,red,sphere,6.2126,-28.137,183.38,1,red,cube,5.0713,18.565,67.17,1,red,sphere,6.2924,-21.593,164.83,1,red,cube
img/r08_allred_061.png,allred,8,61,2.3661,5.125,100.03,1,red,sphere,2.0553,20.744,61.45,1,red,cube,4.4855,10.773,86.6,1,red,sphere,3.3062,26.018,46.85,1,red,cube
img/r08_allred_062.png,allred,8,62,1.9324,-21.245,163.89,1,red,sphere,1.8966,27.518,42.46,1,red,cube,4.9275,-14.546,146.63,1,red,sphere,5.1771,17.514,69.88,1,red,cube
img/r08_allred_063.png,allred,8,63,5.619,30.439,33.57,1,red,sphere,4.5626,14.792,76.75,1,red,cube,4.9104,-33.888,201.65,1,red,sphere,3.8067,26.243,46.2,1,red,cube
img/r08_allblue_000.png,allblue,8,0,5.0223,-31.674,194.35,1,blue,sphere,1.5432,14.898,76.49,1,blue,cube,2.0401,-25.293,175.07,1,blue,sphere,2.6794,27.766,41.73,1,blue,cube
img/r08_allblue_001.png,allblue,8,1,4.5815,-27.65,181.93,1,blue,sphere,5.1995,-27.747,182.22,1,blue,cube,5.9849,-8.527,132.01,1,blue,sphere,4.4319,13.053,81.06,1,blue,cube
img/r08_allblue_002.png,allblue,8,2,5.5053,-15.84,149.87,1,blue,sphere,5.2353,12.107,83.37,1,blue,cube,5.1135,-29.167,186.5,1,blue,sphere,6.4579,29.306,37.08,1,blue,cube
img/r08_allblue_003.png,allblue,8,3,5.8487,-13.708,144.56,1,blue,sphere,4.0865,2.99,105.03,1,blue,cube,4.5346,-31.649,194.27,1,blue,sphere,6.1147,-26.467,178.45,1,blue,cube
img/r08_allblue_004.png,allblue,8,4,3.6127,-15.971,150.2,1,blue,sphere,3.9548,-1.818,116.24,1,blue,cube,3.0258,22.438,56.88,1,blue,sphere,6.1339,30.668,32.85,1,blue,cube
img/r08_allblue_005.png,allblue,8,5,3.3938,9.909,88.68,1,blue,sphere,5.4349,11.306,85.31,1,blue,cube,2.2363,28.747,38.78,1,blue,sphere,3.3308,22.726,56.09,1,blue,cube
img/r08_allblue_006.png,allblue,8,6,3.4041,8.484,92.09,1,blue,sphere,5.7597,26.0,46.9,1,blue,cube,5.8849,-23.92,171.2,1,blue,sphere,4.1895,27.992,41.05,1,blue,cube
img/r08_allblue_007.png,allblue,8,7,4.8703,-28.387,184.13,1,blue,sphere,2.3888,1.049,109.56,1,blue,cube,3.278,-22.804,168.12,1,blue,sphere,5.4272,7.213,95.11,1,blue,cube
img/r08_allblue_008.png,allblue,8,8,6.3214,27.295,43.12,1,blue,sphere,2.5599,23.345,54.39,1,blue,cube,2.9757,-27.0,180.01,1,blue,sphere,5.6407,-33.927,201.78,1,blue,cube
img/r08_allblue_009.png,allblue,8,9,3.8644,24.281,51.79,1,blue,sphere,2.6288,1.89,107.6,1,blue,cube,5.1984,33.833,22.53,1,blue,sphere,4.2778,-11.45,139.03,1,blue,cube
img/r08_allblue_010.png,allblue,8,10,4.7121,-2.81,118.55,1,blue,sphere,3.7673,-25.103,174.53,1,blue,cube,4.0754,6.326,97.2,1,blue,sphere,1.7799,-14.633,146.85,1,blue,cube
img/r08_allblue_011.png,allblue,8,11,2.9237,27.578,42.28,1,blue,sphere,1.4853,-6.348,126.85,1,blue,cube,4.3461,9.393,89.92,1,blue,sphere,5.7931,-29.735,188.24,1,blue,cube
img/r08_allblue_012.png,allblue,8,12,2.2458,23.939,52.74,1,blue,sphere,5.9548,18.782,66.61,1,blue,cube,3.7483,10.742,86.68,1,blue,sphere,4.2148,15.98,73.78,1,blue,cube
img/r08_allblue_013.png,allblue,8,13,1.6614,15.098,75.99,1,blue,sphere,2.9423,20.522,62.04,1,blue,cube,4.4338,32.411,27.26,1,blue,sphere,4.0631,7.637,94.1,1,blue,cube
img/r08_allblue_014.png,allblue,8,14,4.6234,12.73,81.85,1,blue,sphere,1.3416,-29.339,187.02,1,blue,cube,3.2464,-17.166,153.23,1,blue,sphere,5.1286,-7.842,130.38,1,blue,cube
img/r08_allblue_015.png,allblue,8,15,5.4721,-25.35,175.24,1,blue,sphere,3.2018,18.005,68.62,1,blue,cube,4.1824,-27.3,180.89,1,blue,sphere,6.1733,-2.004,116.67,1,blue,cube
img/r08_allblue_016.png,allblue,8,16,1.9466,31.519,30.15,1,blue,sphere,6.1005,-20.727,162.51,1,blue,cube,2.7474,20.002,63.41,1,blue,sphere,5.601,6.645,96.45,1,blue,cube
img/r08_allblue_017.png,allblue,8,17,3.9439,-6.061,126.17,1,blue,sphere,4.5324,-28.019,183.03,1,blue,cube,3.4266,-9.599,134.57,1,blue,sphere,5.4628,-12.596,141.82,1,blue,cube
img/r08_allblue_018.png,allblue,8,18,5.9342,16.371,72.79,1,blue,sphere,3.8168,-28.526,184.55,1,blue,cube,4.6199,2.583,105.98,1,blue,sphere,4.1057,31.5,30.21,1,blue,cube
img/r08_allblue_019.png,allblue,8,19,5.8806,32.566,26.75,1,blue,sphere,4.4891,-4.514,122.54,1,blue,cube,3.1843,-23.767,170.78,1,blue,sphere,1.3942,21.487,59.46,1,blue,cube
img/r08_allblue_020.png,allblue,8,20,2.6109,-23.741,170.71,1,blue,sphere,5.1754,25.15,49.33,1,blue,cube,5.3891,15.525,74.92,1,blue,sphere,4.8116,33.464,23.78,1,blue,cube
img/r08_allblue_021.png,allblue,8,21,5.2258,-5.243,124.25,1,blue,sphere,3.2859,24.082,52.34,1,blue,cube,4.9126,1.613,108.24,1,blue,sphere,6.0553,-34.671,204.32,1,blue,cube
img/r08_allblue_022.png,allblue,8,22,4.0467,13.621,79.66,1,blue,sphere,2.5086,10.718,86.74,1,blue,cube,1.4331,0.178,111.59,1,blue,sphere,3.4643,24.284,51.78,1,blue,cube
img/r08_allblue_023.png,allblue,8,23,4.2065,-34.226,202.8,1,blue,sphere,5.1864,-14.206,145.79,1,blue,cube,1.8061,16.751,71.83,1,blue,sphere,3.2216,-28.712,185.11,1,blue,cube
img/r08_allblue_024.png,allblue,8,24,3.7299,-11.13,138.26,1,blue,sphere,2.3462,0.982,109.71,1,blue,cube,4.1923,-34.443,203.54,1,blue,sphere,2.2548,-17.746,154.72,1,blue,cube
img/r08_allblue_025.png,allblue,8,25,2.8271,-0.288,112.67,1,blue,sphere,5.4441,6.319,97.22,1,blue,cube,3.8336,15.769,74.31,1,blue,sphere,3.4239,-5.478,124.8,1,blue,cube
img/r08_allblue_026.png,allblue,8,26,5.9857,-25.919,176.87,1,blue,sphere,1.5323,0.821,110.09,1,blue,cube,2.6452,-22.729,167.91,1,blue,sphere,5.3729,-34.505,203.75,1,blue,cube
img/r08_allblue_027.png,allblue,8,27,6.4747,-1.11,114.59,1,blue,sphere,2.0828,34.922,18.81,1,blue,cube,2.5806,10.858,86.4,1,blue,sphere,1.3277,-12.849,142.45,1,blue,cube
img/r08_allblue_028.png,allblue,8,28,3.7772,18.841,66.46,1,blue,sphere,4.9807,23.479,54.02,1,blue,cube,5.8808,0.182,111.58,1,blue,sphere,1.3014,34.62,19.85,1,blue,cube
img/r08_allblue_029.png,allblue,8,29,5.7267,-32.165,195.94,1,blue,sphere,4.9326,-15.434,148.85,1,blue,cube,3.4092,8.265,92.61,1,blue,sphere,3.8969,22.268,57.35,1,blue,cube
img/r08_allblue_030.png,allblue,8,30,1.6875,4.743,100.92,1,blue,sphere,2.8635,-17.145,153.18,1,blue,cube,3.0004,-5.271,124.32,1,blue,sphere,3.2278,23.105,55.05,1,blue,cube
img/r08_allblue_031.png,allblue,8,31,2.442,33.013,25.28,1,blue,sphere,2.8921,-7.943,130.62,1,blue,cube,6.1041,5.535,99.07,1,blue,sphere,1.7753,-14.937,147.61,1,blue,cube
img/r08_allblue_032.png,allblue,8,32,6.4275,28.886,38.36,1,blue,sphere,3.9857,2.113,107.08,1,blue,cube,5.998,-26.613,178.88,1,blue,sphere,5.8392,-32.633,197.47,1,blue,cube
img/r08_allblue_033.png,allblue,8,33,3.2485,-10.159,135.92,1,blue,sphere,5.7166,-22.705,167.85,1,blue,cube,2.2413,-29.159,186.47,1,blue,sphere,6.3817,4.456,101.6,1,blue,cube
img/r08_allblue_034.png,allblue,8,34,5.1162,28.245,40.29,1,blue,sphere,5.6621,-5.959,125.93,1,blue,cube,6.3607,-22.806,168.12,1,blue,sphere,3.6739,3.807,103.12,1,blue,cube
img/r08_allblue_035.png,allblue,8,35,2.6338,20.946,60.91,1,blue,sphere,4.8313,22.488,56.75,1,blue,cube,2.0438,28.38,39.89,1,blue,sphere,5.0587,-0.117,112.27,1,blue,cube
img/r08_allblue_036.png,allblue,8,36,3.954,25.861,47.3,1,blue,sphere,3.4704,-29.15,186.45,1,blue,cube,2.1839,-9.53,134.41,1,blue,sphere,3.5942,7.118,95.33,1,blue,cube
img/r08_allblue_037.png,allblue,8,37,4.922,0.07,111.84,1,blue,sphere,3.8038,16.641,72.1,1,blue,cube,2.5514,-17.947,155.23,1,blue,sphere,4.9907,-24.244,172.11,1,blue,cube
img/r08_allblue_038.png,allblue,8,38,5.0829,26.364,45.85,1,blue,sphere,6.3017,13.351,80.32,1,blue,cube,3.2524,-5.454,124.74,1,blue,sphere,5.079,-23.098,168.93,1,blue,cube
img/r08_allblue_039.png,allblue,8,39,1.374,-5.942,125.89,1,blue,sphere,1.3314,19.01,66.02,1,blue,cube,5.244,-28.154,183.43,1,blue,sphere,2.3739,9.485,89.7,1,blue,cube
img/r08_allblue_040.png,allblue,8,40,3.4679,-27.216,180.64,1,blue,sphere,2.3848,-34.226,202.8,1,blue,cube,6.2399,31.128,31.39,1,blue,sphere,6.0601,26.444,45.61,1,blue,cube
img/r08_allblue_041.png,allblue,8,41,2.2075,9.123,90.57,1,blue,sphere,6.154,-14.462,146.42,1,blue,cube,2.8227,28.965,38.12,1,blue,sphere,5.1334,19.719,64.16,1,blue,cube
img/r08_allblue_042.png,allblue,8,42,2.7695,27.003,43.98,1,blue,sphere,6.4125,-26.176,177.61,1,blue,cube,4.8038,31.257,30.98,1,blue,sphere,3.0293,9.502,89.66,1,blue,cube
img/r08_allblue_043.png,allblue,8,43,5.9733,-34.862,204.98,1,blue,sphere,5.4313,-30.033,189.16,1,blue,cube,6.3946,-23.44,169.87,1,blue,sphere,2.1917,31.094,31.5,1,blue,cube
img/r08_allblue_044.png,allblue,8,44,2.4378,0.974,109.73,1,blue,sphere,1.8181,29.69,35.9,1,blue,cube,2.0855,-34.785,204.72,1,blue,sphere,3.2188,-34.025,202.12,1,blue,cube
img/r08_allblue_045.png,allblue,8,45,5.7425,30.544,33.24,1,blue,sphere,4.0442,-1.025,114.39,1,blue,cube,4.3535,-18.33,156.22,1,blue,sphere,3.1212,18.738,66.72,1,blue,cube
img/r08_allblue_046.png,allblue,8,46,6.0024,-24.529,172.91,1,blue,sphere,4.8974,-32.818,198.08,1,blue,cube,2.9047,7.095,95.39,1,blue,sphere,6.4885,5.186,99.89,1,blue,cube
img/r08_allblue_047.png,allblue,8,47,2.3819,32.626,26.55,1,blue,sphere,3.704,21.826,58.54,1,blue,cube,3.2162,-0.985,114.29,1,blue,sphere,3.0402,24.777,50.39,1,blue,cube
img/r08_allblue_048.png,allblue,8,48,4.1886,-7.881,130.48,1,blue,sphere,6.4108,-6.396,126.96,1,blue,cube,4.8226,5.077,100.14,1,blue,sphere,1.3193,30.592,33.09,1,blue,cube
img/r08_allblue_049.png,allblue,8,49,5.6132,16.377,72.77,1,blue,sphere,6.4205,-26.784,179.38,1,blue,cube,2.433,27.567,42.32,1,blue,sphere,1.6342,-29.223,186.67,1,blue,cube
img/r08_allblue_050.png,allblue,8,50,2.331,8.231,92.69,1,blue,sphere,6.1824,0.455,110.94,1,blue,cube,5.2057,4.335,101.88,1,blue,sphere,5.3036,18.38,67.65,1,blue,cube
img/r08_allblue_051.png,allblue,8,51,1.3574,18.347,67.74,1,blue,sphere,5.7267,-1.257,114.93,1,blue,cube,4.6347,-2.639,118.15,1,blue,sphere,4.0066,-34.935,205.24,1,blue,cube
img/r08_allblue_052.png,allblue,8,52,6.0639,-26.104,177.4,1,blue,sphere,3.0317,-17.891,155.09,1,blue,cube,3.2116,-0.603,113.41,1,blue,sphere,5.7666,-12.714,142.11,1,blue,cube
img/r08_allblue_053.png,allblue,8,53,4.1794,-16.48,151.49,1,blue,sphere,4.4377,0.149,111.65,1,blue,cube,4.4441,33.225,24.57,1,blue,sphere,3.2665,-24.996,174.23,1,blue,cube
img/r08_allblue_054.png,allblue,8,54,5.2645,-25.772,176.45,1,blue,sphere,1.9354,1.194,109.22,1,blue,cube,3.5381,-15.515,149.05,1,blue,sphere,5.7893,-16.28,150.98,1,blue,cube
img/r08_allblue_055.png,allblue,8,55,2.0276,-2.271,117.29,1,blue,sphere,5.7511,16.475,72.53,1,blue,cube,1.3216,-2.174,117.07,1,blue,sphere,1.5132,-33.741,201.16,1,blue,cube
img/r08_allblue_056.png,allblue,8,56,5.4751,-24.804,173.69,1,blue,sphere,4.2814,20.817,61.25,1,blue,cube,1.4289,3.075,104.83,1,blue,sphere,6.3147,24.091,52.32,1,blue,cube
img/r08_allblue_057.png,allblue,8,57,1.6928,-9.143,133.48,1,blue,sphere,3.5736,-5.727,125.39,1,blue,cube,5.2334,17.362,70.27,1,blue,sphere,4.1521,-13.24,143.41,1,blue,cube
img/r08_allblue_058.png,allblue,8,58,5.9892,-6.885,128.12,1,blue,sphere,1.878,12.916,81.39,1,blue,cube,2.7406,-7.525,129.63,1,blue,sphere,1.342,2.992,105.02,1,blue,cube
img/r08_allblue_059.png,allblue,8,59,4.047,-31.086,192.47,1,blue,sphere,4.0142,-10.916,137.74,1,blue,cube,2.4367,9.31,90.12,1,blue,sphere,4.4793,23.145,54.94,1,blue,cube
img/r08_allblue_060.png,allblue,8,60,3.7384,-10.751,137.34,1,blue,sphere,6.2126,-28.137,183.38,1,blue,cube,5.0713,18.565,67.17,1,blue,sphere,6.2924,-21.593,164.83,1,blue,cube
img/r08_allblue_061.png,allblue,8,61,2.3661,5.125,100.03,1,blue,sphere,2.0553,20.744,61.45,1,blue,cube,4.4855,10.773,86.6,1,blue,sphere,3.3062,26.018,46.85,1,blue,cube
img/r08_allblue_062.png,allblue,8,62,1.9324,-21.245,163.89,1,blue,sphere,1.8966,27.518,42.46,1,blue,cube,4.9275,-14.546,146.63,1,blue,sphere,5.1771,17.514,69.88,1,blue,cube
img/r08_allblue_063.png,allblue,8,63,5.619,30.439,33.57,1,blue,sphere,4.5626,14.792,76.75,1,blue,cube,4.9104,-33.888,201.65,1,blue,sphere,3.8067,26.243,46.2,1,blue,cube
img/r09_base_000.png,base,9,0,5.2948,6.55,96.67,1,red,sphere,6.2032,-7.697,130.04,1,red,cube,1.5292,-10.16,135.92,1,blue,sphere,5.4935,-19.216,158.52,1,blue,cube
img/r09_base_001.png,base,9,1,1.835,15.709,74.46,1,red,sphere,6.0908,-12.377,141.29,1,red,cube,3.9251,1.091,109.46,1,blue,sphere,2.7419,32.277,27.69,1,blue,cube
img/r09_base_002.png,base,9,2,3.6535,-7.39,129.31,1,red,sphere,4.5719,17.241,70.58,1,red,cube,1.8918,-16.967,152.72,1,blue,sphere,2.9044,28.21,40.4,1,blue,cube
img/r09_base_003.png,base,9,3,2.8736,-30.646,191.08,1,red,sphere,4.616,-27.828,182.46,1,red,cube,3.8503,15.016,76.19,1,blue,sphere,3.8521,-6.257,126.64,1,blue,cube
img/r09_base_004.png,base,9,4,5.5057,-25.587,175.92,1,red,sphere,5.1495,9.922,88.65,1,red,cube,3.1359,-9.999,135.53,1,blue,sphere,5.8214,-34.257,202.9,1,blue,cube
img/r09_base_005.png,base,9,5,3.5459,-25.974,177.03,1,red,sphere,5.3829,-1.696,115.95,1,red,cube,6.0398,2.544,106.07,1,blue,sphere,1.6934,23.59,53.71,1,blue,cube
img/r09_base_006.png,base,9,6,6.1228,-30.473,190.54,1,red,sphere,3.088,17.332,70.35,1,red,cube,1.4303,8.079,93.05,1,blue,sphere,4.1899,-14.031,145.36,1,blue,cube
img/r09_base_007.png,base,9,7,4.9674,-26.679,179.07,1,red,sphere,1.5562,33.603,23.31,1,red,cube,5.8178,-1.125,114.62,1,blue,sphere,4.6572,10.119,88.18,1,blue,cube
img/r09_base_008.png,base,9,8,5.9163,14.94,76.39,1,red,sphere,2.7203,-20.449,161.77,1,red,cube,3.3428,13.717,79.42,1,blue,sphere,5.3467,-28.371,184.08,1,blue,cube
img/r09_base_009.png,base,9,9,3.3372,13.926,78.9,1,red,sphere,6.4195,-7.217,128.9,1,red,cube,1.5696,21.16,60.34,1,blue,sphere,5.7046,13.686,79.5,1,blue,cube
img/r09_base_010.png,base,9,10,3.1235,13.619,79.66,1,red,sphere,2.6618,-0.307,112.71,1,red,cube,4.1952,-7.427,129.4,1,blue,sphere,4.0163,33.184,24.71,1,blue,cube
img/r09_base_011.png,base,9,11,2.9618,18.877,66.36,1,red,sphere,6.3941,-3.262,119.61,1,red,cube,4.7413,16.57,72.28,1,blue,sphere,2.9085,-6.76,127.82,1,blue,cube
img/r09_base_012.png,base,9,12,1.9696,-5.277,124.33,1,red,sphere,3.9845,-29.817,188.5,1,red,cube,4.52,-28.992,185.96,1,blue,sphere,3.3266,21.887,58.38,1,blue,cube
img/r09_base_013.png,base,9,13,4.9533,6.96,95.71,1,red,sphere,2.8393,26.624,45.09,1,red,cube,3.8565,-13.717,144.58,1,blue,sphere,5.0778,-17.971,155.29,1,blue,cube
img/r09_base_014.png,base,9,14,2.3118,-6.847,128.03,1,red,sphere,1.344,-11.321,138.72,1,red,cube,3.0922,14.156,78.33,1,blue,sphere,4.8199,-22.012,165.96,1,blue,cube
